"Cell"	"Drug"	"Cell_BROAD"	"Cell_COSMIC"
"SIDM00515"	72943187	"ACH-000401"	906813
"SIDM00515"	73010930	"ACH-000401"	906813
"SIDM00515"	76285486	"ACH-000401"	906813
"SIDM00515"	78357767	"ACH-000401"	906813
"SIDM00515"	118693659	"ACH-000401"	906813
"SIDM00515"	121271792	"ACH-000401"	906813
"SIDM00515"	122540908	"ACH-000401"	906813
"SIDM00515"	131634760	"ACH-000401"	906813
"SIDM00515"	132275018	"ACH-000401"	906813
"SIDM00515"	135398738	"ACH-000401"	906813
"SIDM00516"	864	"ACH-002166"	753596
"SIDM00516"	2332	"ACH-002166"	753596
"SIDM00516"	2578	"ACH-002166"	753596
"SIDM00516"	4212	"ACH-002166"	753596
"SIDM00516"	5978	"ACH-002166"	753596
"SIDM00516"	8269	"ACH-002166"	753596
"SIDM00516"	9444	"ACH-002166"	753596
"SIDM00516"	12035	"ACH-002166"	753596
"SIDM00516"	60700	"ACH-002166"	753596
"SIDM00516"	68740	"ACH-002166"	753596
"SIDM00516"	87371	"ACH-002166"	753596
"SIDM00516"	124886	"ACH-002166"	753596
"SIDM00516"	234820	"ACH-002166"	753596
"SIDM00516"	243725	"ACH-002166"	753596
"SIDM00516"	353472	"ACH-002166"	753596
"SIDM00516"	397888	"ACH-002166"	753596
"SIDM00516"	442205	"ACH-002166"	753596
"SIDM00516"	446541	"ACH-002166"	753596
"SIDM00516"	452548	"ACH-002166"	753596
"SIDM00516"	643462	"ACH-002166"	753596
"SIDM00516"	657237	"ACH-002166"	753596
"SIDM00516"	992586	"ACH-002166"	753596
"SIDM00516"	3011155	"ACH-002166"	753596
"SIDM00516"	5351307	"ACH-002166"	753596
"SIDM00516"	5352062	"ACH-002166"	753596
"SIDM00516"	5477029	"ACH-002166"	753596
"SIDM00516"	11511120	"ACH-002166"	753596
"SIDM00516"	24739943	"ACH-002166"	753596
"SIDM00516"	25226117	"ACH-002166"	753596
"SIDM00516"	25226483	"ACH-002166"	753596
"SIDM00516"	42628535	"ACH-002166"	753596
"SIDM00516"	44442376	"ACH-002166"	753596
"SIDM00516"	45168044	"ACH-002166"	753596
"SIDM00516"	46843056	"ACH-002166"	753596
"SIDM00516"	46843772	"ACH-002166"	753596
"SIDM00516"	46843906	"ACH-002166"	753596
"SIDM00516"	53315436	"ACH-002166"	753596
"SIDM00516"	54670067	"ACH-002166"	753596
"SIDM00516"	57340680	"ACH-002166"	753596
"SIDM00516"	58525121	"ACH-002166"	753596
"SIDM00516"	70983932	"ACH-002166"	753596
"SIDM00516"	71522234	"ACH-002166"	753596
"SIDM00516"	71550931	"ACH-002166"	753596
"SIDM00516"	71576693	"ACH-002166"	753596
"SIDM00516"	72201027	"ACH-002166"	753596
"SIDM00516"	72943187	"ACH-002166"	753596
"SIDM00516"	73010930	"ACH-002166"	753596
"SIDM00516"	76285486	"ACH-002166"	753596
"SIDM00516"	78357767	"ACH-002166"	753596
"SIDM00516"	118693659	"ACH-002166"	753596
"SIDM00516"	121271792	"ACH-002166"	753596
"SIDM00516"	122540908	"ACH-002166"	753596
"SIDM00516"	131634760	"ACH-002166"	753596
"SIDM00516"	132275018	"ACH-002166"	753596
"SIDM00516"	135398738	"ACH-002166"	753596
"SIDM00517"	4993	"ACH-002239"	1240140
"SIDM00517"	5291	"ACH-002239"	1240140
"SIDM00517"	76044	"ACH-002239"	1240140
"SIDM00517"	160355	"ACH-002239"	1240140
"SIDM00517"	442972	"ACH-002239"	1240140
"SIDM00517"	644215	"ACH-002239"	1240140
"SIDM00517"	5311510	"ACH-002239"	1240140
"SIDM00517"	5329102	"ACH-002239"	1240140
"SIDM00517"	5494449	"ACH-002239"	1240140
"SIDM00517"	5717801	"ACH-002239"	1240140
"SIDM00517"	7251185	"ACH-002239"	1240140
"SIDM00517"	9549184	"ACH-002239"	1240140
"SIDM00517"	9826308	"ACH-002239"	1240140
"SIDM00517"	9907093	"ACH-002239"	1240140
"SIDM00517"	10172943	"ACH-002239"	1240140
"SIDM00517"	10302451	"ACH-002239"	1240140
"SIDM00517"	10461815	"ACH-002239"	1240140
"SIDM00517"	11626927	"ACH-002239"	1240140
"SIDM00517"	11676786	"ACH-002239"	1240140
"SIDM00517"	11844351	"ACH-002239"	1240140
"SIDM00517"	16038120	"ACH-002239"	1240140
"SIDM00517"	16663089	"ACH-002239"	1240140
"SIDM00517"	16760646	"ACH-002239"	1240140
"SIDM00517"	20635522	"ACH-002239"	1240140
"SIDM00517"	24825971	"ACH-002239"	1240140
"SIDM00517"	44442376	"ACH-002239"	1240140
"SIDM00517"	46843906	"ACH-002239"	1240140
"SIDM00517"	46844147	"ACH-002239"	1240140
"SIDM00517"	49821040	"ACH-002239"	1240140
"SIDM00517"	49836027	"ACH-002239"	1240140
"SIDM00517"	71550931	"ACH-002239"	1240140
"SIDM00518"	864	"ACH-002136"	1240139
"SIDM00518"	2332	"ACH-002136"	1240139
"SIDM00518"	2578	"ACH-002136"	1240139
"SIDM00518"	3796	"ACH-002136"	1240139
"SIDM00518"	4212	"ACH-002136"	1240139
"SIDM00518"	4993	"ACH-002136"	1240139
"SIDM00518"	5291	"ACH-002136"	1240139
"SIDM00518"	5978	"ACH-002136"	1240139
"SIDM00518"	8249	"ACH-002136"	1240139
"SIDM00518"	8269	"ACH-002136"	1240139
"SIDM00518"	9444	"ACH-002136"	1240139
"SIDM00518"	12035	"ACH-002136"	1240139
"SIDM00518"	42640	"ACH-002136"	1240139
"SIDM00518"	60700	"ACH-002136"	1240139
"SIDM00518"	68740	"ACH-002136"	1240139
"SIDM00518"	76044	"ACH-002136"	1240139
"SIDM00518"	87371	"ACH-002136"	1240139
"SIDM00518"	124886	"ACH-002136"	1240139
"SIDM00518"	160355	"ACH-002136"	1240139
"SIDM00518"	234820	"ACH-002136"	1240139
"SIDM00518"	243725	"ACH-002136"	1240139
"SIDM00518"	353472	"ACH-002136"	1240139
"SIDM00518"	397888	"ACH-002136"	1240139
"SIDM00518"	442205	"ACH-002136"	1240139
"SIDM00518"	442972	"ACH-002136"	1240139
"SIDM00518"	446541	"ACH-002136"	1240139
"SIDM00518"	452548	"ACH-002136"	1240139
"SIDM00518"	643462	"ACH-002136"	1240139
"SIDM00518"	644215	"ACH-002136"	1240139
"SIDM00518"	644243	"ACH-002136"	1240139
"SIDM00518"	657237	"ACH-002136"	1240139
"SIDM00518"	704473	"ACH-002136"	1240139
"SIDM00518"	992586	"ACH-002136"	1240139
"SIDM00518"	3011155	"ACH-002136"	1240139
"SIDM00518"	5113032	"ACH-002136"	1240139
"SIDM00518"	5311510	"ACH-002136"	1240139
"SIDM00518"	5329102	"ACH-002136"	1240139
"SIDM00518"	5352062	"ACH-002136"	1240139
"SIDM00518"	5477029	"ACH-002136"	1240139
"SIDM00518"	5717801	"ACH-002136"	1240139
"SIDM00518"	6852167	"ACH-002136"	1240139
"SIDM00518"	6918638	"ACH-002136"	1240139
"SIDM00518"	6918848	"ACH-002136"	1240139
"SIDM00518"	7251185	"ACH-002136"	1240139
"SIDM00518"	9549184	"ACH-002136"	1240139
"SIDM00518"	9810884	"ACH-002136"	1240139
"SIDM00518"	9826308	"ACH-002136"	1240139
"SIDM00518"	9903786	"ACH-002136"	1240139
"SIDM00518"	9907093	"ACH-002136"	1240139
"SIDM00518"	9910224	"ACH-002136"	1240139
"SIDM00518"	9956222	"ACH-002136"	1240139
"SIDM00518"	9967941	"ACH-002136"	1240139
"SIDM00518"	10172943	"ACH-002136"	1240139
"SIDM00518"	10302451	"ACH-002136"	1240139
"SIDM00518"	10461815	"ACH-002136"	1240139
"SIDM00518"	11493598	"ACH-002136"	1240139
"SIDM00518"	11626927	"ACH-002136"	1240139
"SIDM00518"	11676786	"ACH-002136"	1240139
"SIDM00518"	11844351	"ACH-002136"	1240139
"SIDM00518"	16038120	"ACH-002136"	1240139
"SIDM00518"	16663089	"ACH-002136"	1240139
"SIDM00518"	16747388	"ACH-002136"	1240139
"SIDM00518"	16760646	"ACH-002136"	1240139
"SIDM00518"	20635522	"ACH-002136"	1240139
"SIDM00518"	24756910	"ACH-002136"	1240139
"SIDM00518"	24772860	"ACH-002136"	1240139
"SIDM00518"	24825971	"ACH-002136"	1240139
"SIDM00518"	24894414	"ACH-002136"	1240139
"SIDM00518"	24951314	"ACH-002136"	1240139
"SIDM00518"	25102847	"ACH-002136"	1240139
"SIDM00518"	25195352	"ACH-002136"	1240139
"SIDM00518"	25257557	"ACH-002136"	1240139
"SIDM00518"	44143370	"ACH-002136"	1240139
"SIDM00518"	44442376	"ACH-002136"	1240139
"SIDM00518"	45168044	"ACH-002136"	1240139
"SIDM00518"	46843056	"ACH-002136"	1240139
"SIDM00518"	46843648	"ACH-002136"	1240139
"SIDM00518"	46843906	"ACH-002136"	1240139
"SIDM00518"	46844147	"ACH-002136"	1240139
"SIDM00518"	49821040	"ACH-002136"	1240139
"SIDM00518"	49836027	"ACH-002136"	1240139
"SIDM00518"	49850262	"ACH-002136"	1240139
"SIDM00518"	53315436	"ACH-002136"	1240139
"SIDM00518"	53340664	"ACH-002136"	1240139
"SIDM00518"	54670067	"ACH-002136"	1240139
"SIDM00518"	56965967	"ACH-002136"	1240139
"SIDM00518"	66577006	"ACH-002136"	1240139
"SIDM00518"	70983932	"ACH-002136"	1240139
"SIDM00518"	71522234	"ACH-002136"	1240139
"SIDM00518"	71550931	"ACH-002136"	1240139
"SIDM00518"	72201027	"ACH-002136"	1240139
"SIDM00518"	72943187	"ACH-002136"	1240139
"SIDM00518"	73010930	"ACH-002136"	1240139
"SIDM00518"	76285486	"ACH-002136"	1240139
"SIDM00518"	78357767	"ACH-002136"	1240139
"SIDM00518"	118693659	"ACH-002136"	1240139
"SIDM00518"	121271792	"ACH-002136"	1240139
"SIDM00518"	122540908	"ACH-002136"	1240139
"SIDM00518"	131634760	"ACH-002136"	1240139
"SIDM00518"	132275018	"ACH-002136"	1240139
"SIDM00518"	135398738	"ACH-002136"	1240139
"SIDM00518"	135465539	"ACH-002136"	1240139
"SIDM00518"	135659062	"ACH-002136"	1240139
"SIDM00519"	864	"ACH-002135"	1240138
"SIDM00519"	4993	"ACH-002135"	1240138
"SIDM00519"	5291	"ACH-002135"	1240138
"SIDM00519"	9444	"ACH-002135"	1240138
"SIDM00519"	12035	"ACH-002135"	1240138
"SIDM00519"	76044	"ACH-002135"	1240138
"SIDM00519"	124886	"ACH-002135"	1240138
"SIDM00519"	160355	"ACH-002135"	1240138
"SIDM00519"	442972	"ACH-002135"	1240138
"SIDM00519"	446541	"ACH-002135"	1240138
"SIDM00519"	644215	"ACH-002135"	1240138
"SIDM00519"	644243	"ACH-002135"	1240138
"SIDM00519"	992586	"ACH-002135"	1240138
"SIDM00519"	2130404	"ACH-002135"	1240138
"SIDM00519"	5311510	"ACH-002135"	1240138
"SIDM00519"	5329102	"ACH-002135"	1240138
"SIDM00519"	5717801	"ACH-002135"	1240138
"SIDM00519"	7251185	"ACH-002135"	1240138
"SIDM00519"	9549184	"ACH-002135"	1240138
"SIDM00519"	9826308	"ACH-002135"	1240138
"SIDM00519"	9907093	"ACH-002135"	1240138
"SIDM00519"	10172943	"ACH-002135"	1240138
"SIDM00519"	10302451	"ACH-002135"	1240138
"SIDM00519"	10461815	"ACH-002135"	1240138
"SIDM00519"	11625818	"ACH-002135"	1240138
"SIDM00519"	11626927	"ACH-002135"	1240138
"SIDM00519"	11676786	"ACH-002135"	1240138
"SIDM00519"	11844351	"ACH-002135"	1240138
"SIDM00519"	16038120	"ACH-002135"	1240138
"SIDM00519"	16663089	"ACH-002135"	1240138
"SIDM00519"	16760646	"ACH-002135"	1240138
"SIDM00519"	20635522	"ACH-002135"	1240138
"SIDM00519"	24825971	"ACH-002135"	1240138
"SIDM00519"	44442376	"ACH-002135"	1240138
"SIDM00519"	45168044	"ACH-002135"	1240138
"SIDM00519"	46843906	"ACH-002135"	1240138
"SIDM00519"	46844147	"ACH-002135"	1240138
"SIDM00519"	49821040	"ACH-002135"	1240138
"SIDM00519"	49836027	"ACH-002135"	1240138
"SIDM00519"	51358113	"ACH-002135"	1240138
"SIDM00519"	53315436	"ACH-002135"	1240138
"SIDM00519"	54670067	"ACH-002135"	1240138
"SIDM00519"	70983932	"ACH-002135"	1240138
"SIDM00519"	71550931	"ACH-002135"	1240138
"SIDM00519"	76285486	"ACH-002135"	1240138
"SIDM00519"	78357767	"ACH-002135"	1240138
"SIDM00519"	121271792	"ACH-002135"	1240138
"SIDM00519"	122540908	"ACH-002135"	1240138
"SIDM00519"	132275018	"ACH-002135"	1240138
"SIDM00520"	4993	"ACH-002134"	1290814
"SIDM00520"	5291	"ACH-002134"	1290814
"SIDM00520"	76044	"ACH-002134"	1290814
"SIDM00520"	160355	"ACH-002134"	1290814
"SIDM00520"	442972	"ACH-002134"	1290814
"SIDM00520"	644215	"ACH-002134"	1290814
"SIDM00520"	5311510	"ACH-002134"	1290814
"SIDM00520"	5329102	"ACH-002134"	1290814
"SIDM00520"	5494449	"ACH-002134"	1290814
"SIDM00520"	5717801	"ACH-002134"	1290814
"SIDM00520"	7251185	"ACH-002134"	1290814
"SIDM00520"	9549184	"ACH-002134"	1290814
"SIDM00520"	9826308	"ACH-002134"	1290814
"SIDM00520"	9907093	"ACH-002134"	1290814
"SIDM00520"	10172943	"ACH-002134"	1290814
"SIDM00520"	10302451	"ACH-002134"	1290814
"SIDM00520"	10461815	"ACH-002134"	1290814
"SIDM00520"	11626927	"ACH-002134"	1290814
"SIDM00520"	11676786	"ACH-002134"	1290814
"SIDM00520"	11844351	"ACH-002134"	1290814
"SIDM00520"	16038120	"ACH-002134"	1290814
"SIDM00520"	16663089	"ACH-002134"	1290814
"SIDM00520"	16760646	"ACH-002134"	1290814
"SIDM00520"	20635522	"ACH-002134"	1290814
"SIDM00520"	24825971	"ACH-002134"	1290814
"SIDM00520"	25226117	"ACH-002134"	1290814
"SIDM00520"	25226483	"ACH-002134"	1290814
"SIDM00520"	42628535	"ACH-002134"	1290814
"SIDM00520"	44442376	"ACH-002134"	1290814
"SIDM00520"	46843772	"ACH-002134"	1290814
"SIDM00520"	46843906	"ACH-002134"	1290814
"SIDM00520"	46844147	"ACH-002134"	1290814
"SIDM00520"	49821040	"ACH-002134"	1290814
"SIDM00520"	49836027	"ACH-002134"	1290814
"SIDM00520"	57340680	"ACH-002134"	1290814
"SIDM00520"	58525121	"ACH-002134"	1290814
"SIDM00520"	71550931	"ACH-002134"	1290814
"SIDM00520"	71576693	"ACH-002134"	1290814
"SIDM00521"	1018	"ACH-000743"	1297439
"SIDM00521"	2332	"ACH-000743"	1297439
"SIDM00521"	2578	"ACH-000743"	1297439
"SIDM00521"	2907	"ACH-000743"	1297439
"SIDM00521"	3899	"ACH-000743"	1297439
"SIDM00521"	4212	"ACH-000743"	1297439
"SIDM00521"	5978	"ACH-000743"	1297439
"SIDM00521"	8269	"ACH-000743"	1297439
"SIDM00521"	41867	"ACH-000743"	1297439
"SIDM00521"	60700	"ACH-000743"	1297439
"SIDM00521"	60838	"ACH-000743"	1297439
"SIDM00521"	68740	"ACH-000743"	1297439
"SIDM00521"	87371	"ACH-000743"	1297439
"SIDM00521"	107969	"ACH-000743"	1297439
"SIDM00521"	234820	"ACH-000743"	1297439
"SIDM00521"	243725	"ACH-000743"	1297439
"SIDM00521"	353472	"ACH-000743"	1297439
"SIDM00521"	397888	"ACH-000743"	1297439
"SIDM00521"	442205	"ACH-000743"	1297439
"SIDM00521"	444732	"ACH-000743"	1297439
"SIDM00521"	452548	"ACH-000743"	1297439
"SIDM00521"	457193	"ACH-000743"	1297439
"SIDM00521"	643462	"ACH-000743"	1297439
"SIDM00521"	657237	"ACH-000743"	1297439
"SIDM00521"	992586	"ACH-000743"	1297439
"SIDM00521"	2155128	"ACH-000743"	1297439
"SIDM00521"	2802462	"ACH-000743"	1297439
"SIDM00521"	2984337	"ACH-000743"	1297439
"SIDM00521"	3011155	"ACH-000743"	1297439
"SIDM00521"	3101542	"ACH-000743"	1297439
"SIDM00521"	3827738	"ACH-000743"	1297439
"SIDM00521"	4248455	"ACH-000743"	1297439
"SIDM00521"	5287969	"ACH-000743"	1297439
"SIDM00521"	5351307	"ACH-000743"	1297439
"SIDM00521"	5352062	"ACH-000743"	1297439
"SIDM00521"	5477029	"ACH-000743"	1297439
"SIDM00521"	6918265	"ACH-000743"	1297439
"SIDM00521"	6918837	"ACH-000743"	1297439
"SIDM00521"	9825149	"ACH-000743"	1297439
"SIDM00521"	9927531	"ACH-000743"	1297439
"SIDM00521"	9933475	"ACH-000743"	1297439
"SIDM00521"	9936746	"ACH-000743"	1297439
"SIDM00521"	10385095	"ACH-000743"	1297439
"SIDM00521"	11228183	"ACH-000743"	1297439
"SIDM00521"	11655119	"ACH-000743"	1297439
"SIDM00521"	11719003	"ACH-000743"	1297439
"SIDM00521"	16218924	"ACH-000743"	1297439
"SIDM00521"	16224745	"ACH-000743"	1297439
"SIDM00521"	16732433	"ACH-000743"	1297439
"SIDM00521"	24737642	"ACH-000743"	1297439
"SIDM00521"	24753719	"ACH-000743"	1297439
"SIDM00521"	24770514	"ACH-000743"	1297439
"SIDM00521"	24788740	"ACH-000743"	1297439
"SIDM00521"	24821094	"ACH-000743"	1297439
"SIDM00521"	24866313	"ACH-000743"	1297439
"SIDM00521"	24958200	"ACH-000743"	1297439
"SIDM00521"	25099184	"ACH-000743"	1297439
"SIDM00521"	25195294	"ACH-000743"	1297439
"SIDM00521"	25227847	"ACH-000743"	1297439
"SIDM00521"	35397514	"ACH-000743"	1297439
"SIDM00521"	42623951	"ACH-000743"	1297439
"SIDM00521"	44224257	"ACH-000743"	1297439
"SIDM00521"	44442376	"ACH-000743"	1297439
"SIDM00521"	44462758	"ACH-000743"	1297439
"SIDM00521"	45168044	"ACH-000743"	1297439
"SIDM00521"	46006640	"ACH-000743"	1297439
"SIDM00521"	46236925	"ACH-000743"	1297439
"SIDM00521"	46843056	"ACH-000743"	1297439
"SIDM00521"	46843057	"ACH-000743"	1297439
"SIDM00521"	46843906	"ACH-000743"	1297439
"SIDM00521"	46926350	"ACH-000743"	1297439
"SIDM00521"	46926973	"ACH-000743"	1297439
"SIDM00521"	46931953	"ACH-000743"	1297439
"SIDM00521"	49846579	"ACH-000743"	1297439
"SIDM00521"	52918385	"ACH-000743"	1297439
"SIDM00521"	53315436	"ACH-000743"	1297439
"SIDM00521"	53413272	"ACH-000743"	1297439
"SIDM00521"	53469448	"ACH-000743"	1297439
"SIDM00521"	56645356	"ACH-000743"	1297439
"SIDM00521"	56649450	"ACH-000743"	1297439
"SIDM00521"	56941241	"ACH-000743"	1297439
"SIDM00521"	56962336	"ACH-000743"	1297439
"SIDM00521"	57345410	"ACH-000743"	1297439
"SIDM00521"	57519544	"ACH-000743"	1297439
"SIDM00521"	59472121	"ACH-000743"	1297439
"SIDM00521"	59473233	"ACH-000743"	1297439
"SIDM00521"	60167849	"ACH-000743"	1297439
"SIDM00521"	66577015	"ACH-000743"	1297439
"SIDM00521"	68107965	"ACH-000743"	1297439
"SIDM00521"	68947304	"ACH-000743"	1297439
"SIDM00521"	70676303	"ACH-000743"	1297439
"SIDM00521"	71268957	"ACH-000743"	1297439
"SIDM00521"	71299339	"ACH-000743"	1297439
"SIDM00521"	71496458	"ACH-000743"	1297439
"SIDM00521"	71522234	"ACH-000743"	1297439
"SIDM00521"	71550931	"ACH-000743"	1297439
"SIDM00521"	72200024	"ACH-000743"	1297439
"SIDM00521"	72201027	"ACH-000743"	1297439
"SIDM00521"	72943187	"ACH-000743"	1297439
"SIDM00521"	73010930	"ACH-000743"	1297439
"SIDM00521"	73555129	"ACH-000743"	1297439
"SIDM00521"	91668541	"ACH-000743"	1297439
"SIDM00521"	118693659	"ACH-000743"	1297439
"SIDM00521"	131634760	"ACH-000743"	1297439
"SIDM00521"	132275018	"ACH-000743"	1297439
"SIDM00521"	135398738	"ACH-000743"	1297439
"SIDM00521"	135402034	"ACH-000743"	1297439
"SIDM00521"	135410875	"ACH-000743"	1297439
"SIDM00521"	135564749	"ACH-000743"	1297439
"SIDM00521"	135691163	"ACH-000743"	1297439
"SIDM00522"	4993	"ACH-000749"	687985
"SIDM00522"	5291	"ACH-000749"	687985
"SIDM00522"	76044	"ACH-000749"	687985
"SIDM00522"	160355	"ACH-000749"	687985
"SIDM00522"	442972	"ACH-000749"	687985
"SIDM00522"	644215	"ACH-000749"	687985
"SIDM00522"	5311510	"ACH-000749"	687985
"SIDM00522"	5329102	"ACH-000749"	687985
"SIDM00522"	5494449	"ACH-000749"	687985
"SIDM00522"	5717801	"ACH-000749"	687985
"SIDM00522"	6450816	"ACH-000749"	687985
"SIDM00522"	7251185	"ACH-000749"	687985
"SIDM00522"	9549184	"ACH-000749"	687985
"SIDM00522"	9826308	"ACH-000749"	687985
"SIDM00522"	9907093	"ACH-000749"	687985
"SIDM00522"	10172943	"ACH-000749"	687985
"SIDM00522"	10302451	"ACH-000749"	687985
"SIDM00522"	10461815	"ACH-000749"	687985
"SIDM00522"	11338033	"ACH-000749"	687985
"SIDM00522"	11626927	"ACH-000749"	687985
"SIDM00522"	11647372	"ACH-000749"	687985
"SIDM00522"	11676786	"ACH-000749"	687985
"SIDM00522"	11844351	"ACH-000749"	687985
"SIDM00522"	16038120	"ACH-000749"	687985
"SIDM00522"	16663089	"ACH-000749"	687985
"SIDM00522"	16732433	"ACH-000749"	687985
"SIDM00522"	16760646	"ACH-000749"	687985
"SIDM00522"	20635522	"ACH-000749"	687985
"SIDM00522"	24825971	"ACH-000749"	687985
"SIDM00522"	25254071	"ACH-000749"	687985
"SIDM00522"	46844147	"ACH-000749"	687985
"SIDM00522"	49821040	"ACH-000749"	687985
"SIDM00522"	49836027	"ACH-000749"	687985
"SIDM00522"	90488984	"ACH-000749"	687985
"SIDM00523"	4993	"ACH-000698"	907295
"SIDM00523"	5291	"ACH-000698"	907295
"SIDM00523"	76044	"ACH-000698"	907295
"SIDM00523"	160355	"ACH-000698"	907295
"SIDM00523"	442972	"ACH-000698"	907295
"SIDM00523"	644215	"ACH-000698"	907295
"SIDM00523"	5311510	"ACH-000698"	907295
"SIDM00523"	5329102	"ACH-000698"	907295
"SIDM00523"	5494449	"ACH-000698"	907295
"SIDM00523"	5717801	"ACH-000698"	907295
"SIDM00523"	7251185	"ACH-000698"	907295
"SIDM00523"	9549184	"ACH-000698"	907295
"SIDM00523"	9826308	"ACH-000698"	907295
"SIDM00523"	9907093	"ACH-000698"	907295
"SIDM00523"	10172943	"ACH-000698"	907295
"SIDM00523"	10302451	"ACH-000698"	907295
"SIDM00523"	10461815	"ACH-000698"	907295
"SIDM00523"	11626927	"ACH-000698"	907295
"SIDM00523"	11676786	"ACH-000698"	907295
"SIDM00523"	11844351	"ACH-000698"	907295
"SIDM00523"	16038120	"ACH-000698"	907295
"SIDM00523"	16663089	"ACH-000698"	907295
"SIDM00523"	16760646	"ACH-000698"	907295
"SIDM00523"	20635522	"ACH-000698"	907295
"SIDM00523"	24825971	"ACH-000698"	907295
"SIDM00523"	46843906	"ACH-000698"	907295
"SIDM00523"	46844147	"ACH-000698"	907295
"SIDM00523"	49821040	"ACH-000698"	907295
"SIDM00523"	49836027	"ACH-000698"	907295
"SIDM00523"	71550931	"ACH-000698"	907295
"SIDM00524"	864	"ACH-000703"	753551
"SIDM00524"	9444	"ACH-000703"	753551
"SIDM00524"	12035	"ACH-000703"	753551
"SIDM00524"	107969	"ACH-000703"	753551
"SIDM00524"	124886	"ACH-000703"	753551
"SIDM00524"	156414	"ACH-000703"	753551
"SIDM00524"	444732	"ACH-000703"	753551
"SIDM00524"	446541	"ACH-000703"	753551
"SIDM00524"	992586	"ACH-000703"	753551
"SIDM00524"	3101542	"ACH-000703"	753551
"SIDM00524"	3827738	"ACH-000703"	753551
"SIDM00524"	4248455	"ACH-000703"	753551
"SIDM00524"	5081913	"ACH-000703"	753551
"SIDM00524"	5287969	"ACH-000703"	753551
"SIDM00524"	5351307	"ACH-000703"	753551
"SIDM00524"	6539732	"ACH-000703"	753551
"SIDM00524"	6918265	"ACH-000703"	753551
"SIDM00524"	6918837	"ACH-000703"	753551
"SIDM00524"	9549289	"ACH-000703"	753551
"SIDM00524"	9549297	"ACH-000703"	753551
"SIDM00524"	9908783	"ACH-000703"	753551
"SIDM00524"	11175137	"ACH-000703"	753551
"SIDM00524"	11234052	"ACH-000703"	753551
"SIDM00524"	11511120	"ACH-000703"	753551
"SIDM00524"	14998470	"ACH-000703"	753551
"SIDM00524"	16123056	"ACH-000703"	753551
"SIDM00524"	16218924	"ACH-000703"	753551
"SIDM00524"	16732433	"ACH-000703"	753551
"SIDM00524"	23582824	"ACH-000703"	753551
"SIDM00524"	24739943	"ACH-000703"	753551
"SIDM00524"	24770514	"ACH-000703"	753551
"SIDM00524"	24772043	"ACH-000703"	753551
"SIDM00524"	25195294	"ACH-000703"	753551
"SIDM00524"	25226117	"ACH-000703"	753551
"SIDM00524"	25226483	"ACH-000703"	753551
"SIDM00524"	25254071	"ACH-000703"	753551
"SIDM00524"	25260757	"ACH-000703"	753551
"SIDM00524"	42628535	"ACH-000703"	753551
"SIDM00524"	44224257	"ACH-000703"	753551
"SIDM00524"	44442376	"ACH-000703"	753551
"SIDM00524"	45168044	"ACH-000703"	753551
"SIDM00524"	45258277	"ACH-000703"	753551
"SIDM00524"	46006640	"ACH-000703"	753551
"SIDM00524"	46192505	"ACH-000703"	753551
"SIDM00524"	46843772	"ACH-000703"	753551
"SIDM00524"	46843906	"ACH-000703"	753551
"SIDM00524"	46911863	"ACH-000703"	753551
"SIDM00524"	51358113	"ACH-000703"	753551
"SIDM00524"	53315436	"ACH-000703"	753551
"SIDM00524"	53340666	"ACH-000703"	753551
"SIDM00524"	53413272	"ACH-000703"	753551
"SIDM00524"	54670067	"ACH-000703"	753551
"SIDM00524"	56599306	"ACH-000703"	753551
"SIDM00524"	57340680	"ACH-000703"	753551
"SIDM00524"	58525121	"ACH-000703"	753551
"SIDM00524"	66577038	"ACH-000703"	753551
"SIDM00524"	70983932	"ACH-000703"	753551
"SIDM00524"	71550931	"ACH-000703"	753551
"SIDM00524"	71576693	"ACH-000703"	753551
"SIDM00524"	71755761	"ACH-000703"	753551
"SIDM00524"	76285486	"ACH-000703"	753551
"SIDM00524"	77232197	"ACH-000703"	753551
"SIDM00524"	78357767	"ACH-000703"	753551
"SIDM00524"	121271792	"ACH-000703"	753551
"SIDM00524"	122540908	"ACH-000703"	753551
"SIDM00524"	132275018	"ACH-000703"	753551
"SIDM00524"	135402034	"ACH-000703"	753551
"SIDM00524"	135410875	"ACH-000703"	753551
"SIDM00524"	135423438	"ACH-000703"	753551
"SIDM00524"	135691163	"ACH-000703"	753551
"SIDM00525"	4993	"ACH-000359"	908131
"SIDM00525"	5291	"ACH-000359"	908131
"SIDM00525"	5746	"ACH-000359"	908131
"SIDM00525"	76044	"ACH-000359"	908131
"SIDM00525"	160355	"ACH-000359"	908131
"SIDM00525"	442972	"ACH-000359"	908131
"SIDM00525"	446378	"ACH-000359"	908131
"SIDM00525"	448013	"ACH-000359"	908131
"SIDM00525"	644215	"ACH-000359"	908131
"SIDM00525"	5311510	"ACH-000359"	908131
"SIDM00525"	5329102	"ACH-000359"	908131
"SIDM00525"	5494449	"ACH-000359"	908131
"SIDM00525"	5717801	"ACH-000359"	908131
"SIDM00525"	7251185	"ACH-000359"	908131
"SIDM00525"	9549184	"ACH-000359"	908131
"SIDM00525"	9826308	"ACH-000359"	908131
"SIDM00525"	9907093	"ACH-000359"	908131
"SIDM00525"	10172943	"ACH-000359"	908131
"SIDM00525"	10302451	"ACH-000359"	908131
"SIDM00525"	10461815	"ACH-000359"	908131
